train_id,source,destination,travel_class,quota,current_wl,days_to_journey,day_of_week,is_weekend,historical_confirmation_rate,historical_cancellation_rate,confirmed
12622,New Delhi,Chennai,2A,GN,15,30,5,1,0.708,0.291,1
12622,New Delhi,Chennai,3A,GN,39,29,3,0,0.845,0.209,1
12008,Bengaluru,Chennai,2A,GN,42,24,6,1,0.854,0.119,1
12008,Bengaluru,Chennai,CC,GN,34,12,0,0,0.92,0.195,1
12952,Delhi,Mumbai,2A,GN,48,9,5,1,0.75,0.075,0
12839,Howrah,Chennai,SL,TQ,14,20,3,0,0.83,0.149,1
12839,Howrah,Chennai,2A,GN,12,20,5,1,0.72,0.277,1
12008,Bengaluru,Chennai,SL,GN,11,9,2,0,0.712,0.101,0
12840,Chennai,Howrah,3A,GN,28,3,4,0,0.851,0.246,0
12008,Bengaluru,Chennai,CC,GN,7,23,5,1,0.744,0.227,0
12621,Chennai,New Delhi,CC,GN,58,26,3,0,0.695,0.195,0
12952,Delhi,Mumbai,2A,TQ,58,3,6,1,0.671,0.245,0
12951,Mumbai,Delhi,CC,GN,21,4,5,1,0.734,0.256,0
12840,Chennai,Howrah,SL,GN,22,7,4,0,0.886,0.272,1
12840,Chennai,Howrah,3A,GN,13,7,0,0,0.739,0.209,0
12840,Chennai,Howrah,2A,GN,4,4,0,0,0.956,0.175,1
12622,New Delhi,Chennai,CC,TQ,58,19,4,0,0.665,0.187,0
12008,Bengaluru,Chennai,CC,GN,13,30,0,0,0.743,0.081,1
12622,New Delhi,Chennai,SL,GN,45,30,5,1,0.787,0.263,0
12622,New Delhi,Chennai,SL,GN,9,4,1,0,0.656,0.155,1
12622,New Delhi,Chennai,CC,GN,28,13,3,0,0.98,0.121,0
12951,Mumbai,Delhi,CC,GN,32,25,2,0,0.766,0.136,0
12621,Chennai,New Delhi,3A,GN,3,6,4,0,0.777,0.17,1
12839,Howrah,Chennai,CC,GN,41,15,5,1,0.807,0.222,0
12622,New Delhi,Chennai,2A,GN,39,20,5,1,0.743,0.178,0
12008,Bengaluru,Chennai,CC,TQ,44,2,5,1,0.803,0.165,0
12007,Chennai,Bengaluru,2A,GN,42,8,1,0,0.837,0.212,0
12622,New Delhi,Chennai,CC,GN,48,5,1,0,0.835,0.103,0
12008,Bengaluru,Chennai,SL,GN,58,21,5,1,0.647,0.063,0
12622,New Delhi,Chennai,CC,GN,43,16,5,1,0.819,0.161,0
12008,Bengaluru,Chennai,2A,GN,22,25,4,0,0.98,0.108,1
12622,New Delhi,Chennai,2A,GN,53,5,1,0,0.717,0.222,0
12007,Chennai,Bengaluru,SL,GN,38,3,6,1,0.847,0.148,0
12621,Chennai,New Delhi,3A,TQ,56,28,5,1,0.814,0.14,0
12839,Howrah,Chennai,2A,TQ,19,8,3,0,0.748,0.199,1
12840,Chennai,Howrah,CC,GN,49,10,0,0,0.909,0.269,1
12952,Delhi,Mumbai,SL,GN,49,28,5,1,0.889,0.262,1
12840,Chennai,Howrah,SL,GN,21,9,6,1,0.721,0.204,0
12952,Delhi,Mumbai,CC,GN,60,16,1,0,0.98,0.209,0
12951,Mumbai,Delhi,SL,GN,60,28,2,0,0.78,0.204,0
12008,Bengaluru,Chennai,2A,GN,56,29,0,0,0.651,0.2,0
12952,Delhi,Mumbai,CC,GN,6,28,3,0,0.854,0.03,1
12007,Chennai,Bengaluru,3A,GN,43,20,3,0,0.638,0.266,0
12622,New Delhi,Chennai,3A,GN,9,19,6,1,0.761,0.109,1
12952,Delhi,Mumbai,SL,GN,2,27,6,1,0.919,0.154,1
12008,Bengaluru,Chennai,3A,GN,22,27,6,1,0.841,0.328,0
12951,Mumbai,Delhi,3A,GN,49,7,6,1,0.665,0.287,0
12007,Chennai,Bengaluru,2A,GN,29,22,0,0,0.436,0.098,1
12621,Chennai,New Delhi,CC,GN,15,7,5,1,0.844,0.156,0
12839,Howrah,Chennai,CC,GN,42,25,3,0,0.849,0.145,1
12621,Chennai,New Delhi,SL,GN,21,29,2,0,0.746,0.222,1
12952,Delhi,Mumbai,3A,GN,25,7,0,0,0.882,0.274,0
12952,Delhi,Mumbai,SL,GN,4,22,2,0,0.843,0.283,1
12952,Delhi,Mumbai,2A,GN,17,2,5,1,0.551,0.119,0
12007,Chennai,Bengaluru,3A,GN,11,18,4,0,0.686,0.21,1
12839,Howrah,Chennai,3A,TQ,21,29,4,0,0.716,0.271,1
12008,Bengaluru,Chennai,3A,GN,48,26,0,0,0.785,0.156,0
12952,Delhi,Mumbai,CC,GN,52,28,2,0,0.642,0.14,0
12840,Chennai,Howrah,CC,GN,42,9,1,0,0.862,0.169,1
12007,Chennai,Bengaluru,2A,GN,60,13,0,0,0.728,0.276,0
12007,Chennai,Bengaluru,CC,GN,31,24,6,1,0.873,0.3,1
12952,Delhi,Mumbai,SL,GN,57,12,6,1,0.797,0.157,0
12007,Chennai,Bengaluru,SL,GN,59,18,5,1,0.744,0.24,0
12007,Chennai,Bengaluru,3A,GN,53,9,4,0,0.98,0.197,0
12622,New Delhi,Chennai,2A,GN,7,29,6,1,0.86,0.128,1
12840,Chennai,Howrah,3A,GN,50,5,5,1,0.739,0.212,0
12007,Chennai,Bengaluru,3A,GN,34,14,6,1,0.953,0.309,1
12952,Delhi,Mumbai,SL,GN,56,22,3,0,0.882,0.108,0
12007,Chennai,Bengaluru,2A,GN,8,19,0,0,0.706,0.1,1
12840,Chennai,Howrah,SL,GN,60,7,4,0,0.782,0.178,1
12008,Bengaluru,Chennai,3A,GN,35,2,4,0,0.887,0.21,1
12839,Howrah,Chennai,CC,GN,33,18,5,1,0.602,0.236,1
12008,Bengaluru,Chennai,2A,GN,55,10,2,0,0.627,0.264,0
12621,Chennai,New Delhi,2A,TQ,5,18,5,1,0.756,0.137,1
12622,New Delhi,Chennai,CC,GN,35,14,0,0,0.808,0.235,0
12621,Chennai,New Delhi,SL,TQ,56,10,1,0,0.879,0.167,0
12951,Mumbai,Delhi,CC,GN,28,29,3,0,0.712,0.119,1
12951,Mumbai,Delhi,CC,GN,11,17,3,0,0.755,0.255,1
12951,Mumbai,Delhi,CC,GN,53,17,4,0,0.701,0.252,0
12008,Bengaluru,Chennai,3A,GN,45,24,0,0,0.942,0.156,0
12951,Mumbai,Delhi,CC,GN,26,9,4,0,0.98,0.263,0
12839,Howrah,Chennai,3A,GN,57,15,5,1,0.765,0.11,0
12622,New Delhi,Chennai,SL,GN,28,19,4,0,0.82,0.172,0
12839,Howrah,Chennai,2A,GN,43,26,0,0,0.644,0.183,1
12007,Chennai,Bengaluru,CC,TQ,46,9,6,1,0.83,0.149,0
12007,Chennai,Bengaluru,2A,GN,8,1,6,1,0.784,0.275,1
12622,New Delhi,Chennai,3A,GN,56,24,1,0,0.66,0.142,0
12951,Mumbai,Delhi,3A,GN,23,9,2,0,0.676,0.174,1
12007,Chennai,Bengaluru,CC,GN,19,8,3,0,0.726,0.176,0
12952,Delhi,Mumbai,CC,GN,20,11,5,1,0.864,0.03,1
12951,Mumbai,Delhi,2A,GN,60,28,2,0,0.777,0.174,0
12951,Mumbai,Delhi,3A,GN,30,1,2,0,0.663,0.277,0
12952,Delhi,Mumbai,2A,GN,5,1,6,1,0.805,0.124,0
12621,Chennai,New Delhi,CC,GN,60,2,5,1,0.98,0.156,0
12839,Howrah,Chennai,SL,GN,28,24,2,0,0.682,0.205,1
12008,Bengaluru,Chennai,3A,GN,11,10,2,0,0.77,0.133,1
12840,Chennai,Howrah,CC,GN,6,12,0,0,0.77,0.237,0
12952,Delhi,Mumbai,3A,GN,42,6,0,0,0.918,0.078,0
12622,New Delhi,Chennai,3A,GN,13,2,6,1,0.858,0.096,0
12840,Chennai,Howrah,3A,TQ,28,22,0,0,0.71,0.216,0
12621,Chennai,New Delhi,SL,GN,31,9,2,0,0.767,0.115,1
12952,Delhi,Mumbai,SL,GN,54,22,3,0,0.863,0.085,0
12840,Chennai,Howrah,2A,GN,29,16,6,1,0.806,0.204,1
12008,Bengaluru,Chennai,3A,GN,33,23,2,0,0.788,0.129,0
12952,Delhi,Mumbai,CC,GN,52,23,4,0,0.742,0.262,0
12952,Delhi,Mumbai,3A,GN,27,18,4,0,0.578,0.203,1
12840,Chennai,Howrah,2A,TQ,21,1,0,0,0.831,0.334,0
12952,Delhi,Mumbai,3A,GN,26,24,6,1,0.645,0.091,0
12952,Delhi,Mumbai,2A,GN,51,25,0,0,0.689,0.249,1
12839,Howrah,Chennai,CC,GN,18,22,2,0,0.583,0.128,0
12622,New Delhi,Chennai,3A,TQ,26,29,3,0,0.764,0.285,0
12621,Chennai,New Delhi,3A,GN,6,16,3,0,0.832,0.093,1
12622,New Delhi,Chennai,CC,GN,49,9,3,0,0.731,0.107,0
12007,Chennai,Bengaluru,CC,GN,55,13,1,0,0.854,0.084,0
12952,Delhi,Mumbai,3A,GN,14,15,2,0,0.697,0.333,1
12840,Chennai,Howrah,2A,GN,31,26,6,1,0.879,0.138,0
12621,Chennai,New Delhi,CC,GN,51,14,1,0,0.641,0.088,1
12840,Chennai,Howrah,3A,GN,16,25,5,1,0.773,0.18,1
12007,Chennai,Bengaluru,2A,GN,32,11,6,1,0.759,0.145,0
12951,Mumbai,Delhi,2A,GN,32,23,3,0,0.77,0.138,1
12840,Chennai,Howrah,2A,GN,2,7,5,1,0.836,0.062,1
12839,Howrah,Chennai,SL,GN,50,10,6,1,0.621,0.225,0
12621,Chennai,New Delhi,2A,GN,31,7,0,0,0.944,0.11,0
12952,Delhi,Mumbai,CC,GN,28,4,1,0,0.789,0.063,0
12622,New Delhi,Chennai,2A,GN,27,2,5,1,0.645,0.238,0
12839,Howrah,Chennai,2A,GN,55,17,5,1,0.826,0.206,0
12622,New Delhi,Chennai,3A,GN,39,22,6,1,0.756,0.113,0
12951,Mumbai,Delhi,SL,GN,51,28,2,0,0.676,0.164,0
12622,New Delhi,Chennai,3A,GN,30,3,6,1,0.676,0.051,0
12839,Howrah,Chennai,3A,GN,17,19,0,0,0.763,0.078,0
12007,Chennai,Bengaluru,2A,GN,55,1,0,0,0.789,0.216,0
12839,Howrah,Chennai,3A,GN,19,8,4,0,0.87,0.166,0
12621,Chennai,New Delhi,2A,GN,39,7,6,1,0.647,0.112,0
12840,Chennai,Howrah,2A,GN,49,9,4,0,0.701,0.108,0
12951,Mumbai,Delhi,2A,GN,23,19,5,1,0.818,0.317,0
12840,Chennai,Howrah,SL,GN,7,30,4,0,0.655,0.081,1
12622,New Delhi,Chennai,2A,GN,25,20,5,1,0.751,0.144,0
12840,Chennai,Howrah,CC,GN,33,29,1,0,0.683,0.4,0
12621,Chennai,New Delhi,2A,GN,43,21,5,1,0.701,0.271,0
12008,Bengaluru,Chennai,SL,GN,28,3,1,0,0.687,0.066,1
12007,Chennai,Bengaluru,SL,GN,52,29,5,1,0.73,0.234,1
12621,Chennai,New Delhi,3A,GN,9,16,6,1,0.833,0.345,1
12622,New Delhi,Chennai,2A,GN,30,10,1,0,0.732,0.148,0
12007,Chennai,Bengaluru,CC,GN,50,17,3,0,0.769,0.181,1
12840,Chennai,Howrah,CC,GN,46,6,1,0,0.759,0.111,1
12840,Chennai,Howrah,CC,GN,24,9,2,0,0.853,0.143,0
12952,Delhi,Mumbai,SL,GN,40,11,2,0,0.723,0.32,0
12008,Bengaluru,Chennai,2A,TQ,44,9,1,0,0.892,0.255,0
12008,Bengaluru,Chennai,SL,GN,2,1,3,0,0.903,0.096,1
12952,Delhi,Mumbai,SL,GN,27,30,2,0,0.825,0.133,0
12007,Chennai,Bengaluru,3A,GN,60,28,5,1,0.894,0.147,0
12951,Mumbai,Delhi,SL,GN,1,10,5,1,0.787,0.137,1
12951,Mumbai,Delhi,CC,GN,20,24,3,0,0.652,0.224,0
12840,Chennai,Howrah,3A,GN,2,22,0,0,0.757,0.238,0
12621,Chennai,New Delhi,CC,TQ,5,19,0,0,0.839,0.266,1
12007,Chennai,Bengaluru,SL,GN,51,8,5,1,0.9,0.258,0
12622,New Delhi,Chennai,2A,GN,7,21,1,0,0.971,0.105,1
12952,Delhi,Mumbai,3A,GN,27,14,6,1,0.834,0.088,0
12840,Chennai,Howrah,SL,GN,44,24,5,1,0.673,0.094,0
12008,Bengaluru,Chennai,3A,TQ,51,29,5,1,0.766,0.194,0
12622,New Delhi,Chennai,3A,GN,3,7,2,0,0.867,0.126,1
12951,Mumbai,Delhi,2A,GN,40,12,0,0,0.63,0.079,0
12007,Chennai,Bengaluru,2A,GN,15,15,3,0,0.857,0.216,1
12839,Howrah,Chennai,3A,GN,20,8,5,1,0.643,0.136,1
12839,Howrah,Chennai,3A,GN,27,4,3,0,0.739,0.279,0
12007,Chennai,Bengaluru,CC,GN,41,1,2,0,0.823,0.128,0
12007,Chennai,Bengaluru,2A,GN,22,14,4,0,0.859,0.046,1
12952,Delhi,Mumbai,SL,GN,17,28,6,1,0.764,0.105,0
12621,Chennai,New Delhi,3A,GN,52,23,3,0,0.784,0.212,1
12621,Chennai,New Delhi,3A,GN,34,1,0,0,0.721,0.257,0
12951,Mumbai,Delhi,SL,GN,35,27,3,0,0.98,0.179,0
12839,Howrah,Chennai,CC,GN,58,3,6,1,0.657,0.158,0
12008,Bengaluru,Chennai,3A,GN,39,25,6,1,0.706,0.165,0
12008,Bengaluru,Chennai,CC,GN,46,11,5,1,0.806,0.193,1
12952,Delhi,Mumbai,2A,TQ,21,8,4,0,0.7,0.331,0
12621,Chennai,New Delhi,SL,GN,30,5,1,0,0.894,0.156,1
12007,Chennai,Bengaluru,2A,GN,42,5,2,0,0.812,0.196,1
12621,Chennai,New Delhi,3A,GN,6,15,2,0,0.837,0.093,1
12008,Bengaluru,Chennai,SL,TQ,14,6,5,1,0.881,0.261,1
12839,Howrah,Chennai,3A,GN,57,15,0,0,0.827,0.242,0
12008,Bengaluru,Chennai,CC,GN,40,24,2,0,0.598,0.227,0
12621,Chennai,New Delhi,SL,GN,49,28,3,0,0.888,0.042,1
12007,Chennai,Bengaluru,CC,GN,45,9,0,0,0.694,0.297,0
12839,Howrah,Chennai,SL,TQ,18,1,5,1,0.81,0.129,0
12621,Chennai,New Delhi,CC,GN,43,16,6,1,0.84,0.13,0
12622,New Delhi,Chennai,2A,TQ,11,30,5,1,0.741,0.24,0
12007,Chennai,Bengaluru,2A,GN,5,3,3,0,0.792,0.214,0
12840,Chennai,Howrah,SL,TQ,11,26,2,0,0.78,0.2,0
12008,Bengaluru,Chennai,2A,GN,30,5,5,1,0.858,0.151,1
12621,Chennai,New Delhi,2A,GN,2,6,5,1,0.761,0.151,1
12007,Chennai,Bengaluru,3A,TQ,30,23,6,1,0.59,0.205,1
12951,Mumbai,Delhi,2A,GN,10,12,1,0,0.957,0.207,0
12839,Howrah,Chennai,CC,GN,56,13,1,0,0.807,0.124,0
12621,Chennai,New Delhi,3A,GN,35,10,4,0,0.901,0.226,0
12840,Chennai,Howrah,CC,GN,26,30,4,0,0.662,0.174,0
12840,Chennai,Howrah,CC,GN,56,13,0,0,0.76,0.168,1
12840,Chennai,Howrah,3A,TQ,48,15,4,0,0.818,0.258,0
12951,Mumbai,Delhi,SL,GN,7,26,0,0,0.829,0.209,1
12840,Chennai,Howrah,3A,GN,54,18,5,1,0.848,0.168,0
12839,Howrah,Chennai,CC,GN,18,4,3,0,0.831,0.186,0
12008,Bengaluru,Chennai,2A,TQ,13,19,4,0,0.813,0.074,1
12839,Howrah,Chennai,SL,TQ,44,4,2,0,0.727,0.214,0
12839,Howrah,Chennai,2A,GN,4,2,5,1,0.945,0.129,0
12621,Chennai,New Delhi,SL,GN,58,13,5,1,0.802,0.203,0
12007,Chennai,Bengaluru,2A,GN,17,30,0,0,0.765,0.09,1
12951,Mumbai,Delhi,3A,GN,56,1,5,1,0.868,0.141,0
12952,Delhi,Mumbai,2A,GN,11,4,6,1,0.641,0.242,1
12621,Chennai,New Delhi,2A,GN,8,24,6,1,0.98,0.219,1
12839,Howrah,Chennai,CC,TQ,44,7,6,1,0.87,0.206,0
12007,Chennai,Bengaluru,SL,GN,6,27,2,0,0.686,0.178,1
12839,Howrah,Chennai,2A,GN,38,27,0,0,0.799,0.31,1
12008,Bengaluru,Chennai,CC,GN,32,29,6,1,0.761,0.239,1
12840,Chennai,Howrah,2A,GN,48,2,5,1,0.735,0.26,0
12007,Chennai,Bengaluru,3A,GN,4,17,5,1,0.665,0.155,1
12952,Delhi,Mumbai,2A,GN,56,5,0,0,0.743,0.165,0
12952,Delhi,Mumbai,CC,GN,20,8,0,0,0.774,0.188,1
12008,Bengaluru,Chennai,3A,TQ,54,14,3,0,0.702,0.202,0
12952,Delhi,Mumbai,CC,TQ,43,2,1,0,0.714,0.251,0
12840,Chennai,Howrah,CC,GN,9,16,1,0,0.83,0.155,1
12622,New Delhi,Chennai,SL,GN,52,22,2,0,0.679,0.076,0
12840,Chennai,Howrah,CC,GN,45,23,5,1,0.784,0.109,0
12007,Chennai,Bengaluru,3A,GN,27,10,3,0,0.854,0.158,0
12008,Bengaluru,Chennai,3A,GN,51,9,1,0,0.888,0.306,0
12952,Delhi,Mumbai,3A,GN,45,17,3,0,0.753,0.18,1
12008,Bengaluru,Chennai,3A,TQ,58,19,1,0,0.753,0.189,0
12621,Chennai,New Delhi,3A,GN,30,11,3,0,0.853,0.328,0
12839,Howrah,Chennai,2A,GN,18,27,0,0,0.901,0.28,1
12622,New Delhi,Chennai,CC,TQ,4,7,3,0,0.798,0.11,0
12952,Delhi,Mumbai,3A,GN,15,19,2,0,0.824,0.214,1
12952,Delhi,Mumbai,SL,GN,35,21,0,0,0.75,0.23,1
12621,Chennai,New Delhi,SL,TQ,16,28,3,0,0.98,0.114,1
12952,Delhi,Mumbai,2A,GN,34,26,1,0,0.84,0.167,0
12621,Chennai,New Delhi,CC,GN,21,14,2,0,0.913,0.124,1
12952,Delhi,Mumbai,2A,GN,39,29,6,1,0.683,0.187,1
12621,Chennai,New Delhi,3A,GN,16,23,6,1,0.755,0.11,0
12840,Chennai,Howrah,3A,GN,58,14,5,1,0.946,0.03,0
12840,Chennai,Howrah,SL,GN,29,30,4,0,0.702,0.118,1
12839,Howrah,Chennai,CC,GN,43,23,1,0,0.633,0.233,0
12007,Chennai,Bengaluru,SL,GN,56,10,6,1,0.804,0.159,0
12007,Chennai,Bengaluru,2A,GN,50,7,1,0,0.667,0.207,0
12840,Chennai,Howrah,CC,GN,60,14,3,0,0.833,0.242,0
12951,Mumbai,Delhi,CC,GN,41,20,4,0,0.652,0.114,0
12008,Bengaluru,Chennai,3A,GN,59,23,5,1,0.728,0.143,0
12951,Mumbai,Delhi,CC,GN,38,26,0,0,0.833,0.357,1
12621,Chennai,New Delhi,3A,GN,18,19,1,0,0.818,0.284,1
12008,Bengaluru,Chennai,2A,GN,26,16,5,1,0.895,0.331,1
12622,New Delhi,Chennai,CC,GN,42,12,4,0,0.811,0.126,1
12622,New Delhi,Chennai,SL,GN,16,8,2,0,0.761,0.253,0
12952,Delhi,Mumbai,CC,GN,2,6,6,1,0.769,0.116,0
12621,Chennai,New Delhi,CC,GN,23,22,2,0,0.815,0.09,1
12621,Chennai,New Delhi,SL,GN,18,12,1,0,0.796,0.225,0
12622,New Delhi,Chennai,2A,GN,13,23,0,0,0.823,0.271,1
12008,Bengaluru,Chennai,CC,GN,6,30,1,0,0.769,0.154,1
12952,Delhi,Mumbai,SL,GN,2,3,1,0,0.677,0.135,1
12621,Chennai,New Delhi,SL,GN,39,11,0,0,0.683,0.144,0
12008,Bengaluru,Chennai,2A,GN,31,28,0,0,0.738,0.185,0
12839,Howrah,Chennai,CC,GN,42,17,6,1,0.637,0.059,1
12840,Chennai,Howrah,CC,GN,39,4,5,1,0.671,0.155,1
12008,Bengaluru,Chennai,2A,GN,33,2,1,0,0.873,0.259,1
12840,Chennai,Howrah,SL,GN,40,23,2,0,0.585,0.312,0
12008,Bengaluru,Chennai,CC,GN,18,11,0,0,0.723,0.079,0
12622,New Delhi,Chennai,3A,GN,41,2,5,1,0.714,0.216,1
12839,Howrah,Chennai,2A,GN,39,3,2,0,0.618,0.104,0
12839,Howrah,Chennai,SL,GN,18,4,3,0,0.702,0.235,0
12008,Bengaluru,Chennai,SL,GN,44,4,0,0,0.754,0.087,0
12621,Chennai,New Delhi,3A,GN,31,2,6,1,0.718,0.2,1
12839,Howrah,Chennai,2A,GN,32,26,5,1,0.788,0.217,1
12621,Chennai,New Delhi,3A,GN,1,21,4,0,0.835,0.132,1
12952,Delhi,Mumbai,SL,TQ,10,11,4,0,0.735,0.215,1
12622,New Delhi,Chennai,CC,GN,18,11,1,0,0.739,0.299,0
12952,Delhi,Mumbai,2A,GN,25,27,5,1,0.648,0.117,1
12839,Howrah,Chennai,2A,GN,38,13,3,0,0.672,0.231,0
12007,Chennai,Bengaluru,2A,GN,18,5,5,1,0.835,0.092,0
12839,Howrah,Chennai,CC,GN,4,3,2,0,0.816,0.202,1
12840,Chennai,Howrah,CC,GN,22,27,3,0,0.717,0.192,0
12952,Delhi,Mumbai,3A,GN,40,19,5,1,0.98,0.03,0
12621,Chennai,New Delhi,2A,GN,14,7,3,0,0.98,0.228,1
12839,Howrah,Chennai,CC,GN,29,16,4,0,0.704,0.255,0
12840,Chennai,Howrah,SL,GN,60,19,3,0,0.664,0.187,0
12008,Bengaluru,Chennai,SL,GN,13,25,6,1,0.725,0.258,0
12008,Bengaluru,Chennai,2A,GN,58,9,3,0,0.771,0.175,0
12952,Delhi,Mumbai,3A,GN,34,25,1,0,0.889,0.292,0
12622,New Delhi,Chennai,SL,GN,20,13,6,1,0.788,0.135,0
12839,Howrah,Chennai,CC,GN,33,8,4,0,0.873,0.225,0
12839,Howrah,Chennai,CC,GN,6,5,4,0,0.776,0.158,1
12839,Howrah,Chennai,3A,GN,54,10,1,0,0.772,0.184,0
12622,New Delhi,Chennai,CC,GN,39,6,0,0,0.781,0.264,1
12839,Howrah,Chennai,CC,GN,55,26,6,1,0.781,0.179,0
12622,New Delhi,Chennai,3A,GN,30,12,1,0,0.741,0.262,1
12952,Delhi,Mumbai,CC,GN,35,2,1,0,0.706,0.175,0
12951,Mumbai,Delhi,3A,GN,26,10,4,0,0.811,0.234,1
12008,Bengaluru,Chennai,2A,GN,20,14,3,0,0.697,0.089,1
12622,New Delhi,Chennai,CC,GN,58,26,2,0,0.759,0.259,0
12622,New Delhi,Chennai,CC,TQ,21,25,5,1,0.782,0.203,0
12622,New Delhi,Chennai,CC,GN,57,19,0,0,0.714,0.167,0
12008,Bengaluru,Chennai,SL,GN,16,28,5,1,0.736,0.062,0
12621,Chennai,New Delhi,2A,GN,21,17,4,0,0.787,0.361,1
12839,Howrah,Chennai,3A,GN,43,16,2,0,0.887,0.098,1
12621,Chennai,New Delhi,CC,GN,53,14,5,1,0.875,0.219,0
12007,Chennai,Bengaluru,CC,GN,44,7,0,0,0.923,0.336,0
12007,Chennai,Bengaluru,SL,TQ,42,26,1,0,0.784,0.088,1
12952,Delhi,Mumbai,2A,GN,17,11,4,0,0.835,0.389,1
12951,Mumbai,Delhi,SL,GN,41,10,0,0,0.508,0.257,1
12621,Chennai,New Delhi,3A,TQ,34,22,5,1,0.668,0.186,0
12007,Chennai,Bengaluru,3A,GN,33,6,4,0,0.853,0.055,1
12007,Chennai,Bengaluru,3A,GN,11,2,6,1,0.833,0.255,0
12621,Chennai,New Delhi,CC,TQ,14,17,0,0,0.934,0.136,0
12621,Chennai,New Delhi,SL,GN,1,22,1,0,0.81,0.127,1
12839,Howrah,Chennai,3A,GN,38,16,2,0,0.766,0.203,0
12952,Delhi,Mumbai,3A,GN,23,5,3,0,0.955,0.184,0
12621,Chennai,New Delhi,2A,GN,4,9,1,0,0.755,0.154,1
12008,Bengaluru,Chennai,SL,GN,14,8,6,1,0.746,0.109,0
12621,Chennai,New Delhi,SL,GN,25,6,5,1,0.818,0.195,1
12007,Chennai,Bengaluru,2A,GN,15,11,1,0,0.725,0.071,1
12952,Delhi,Mumbai,CC,GN,7,29,2,0,0.98,0.251,1
12951,Mumbai,Delhi,2A,GN,17,12,3,0,0.851,0.105,0
12951,Mumbai,Delhi,SL,GN,44,30,6,1,0.669,0.249,1
12951,Mumbai,Delhi,CC,GN,28,24,0,0,0.767,0.273,1
12621,Chennai,New Delhi,CC,GN,51,5,6,1,0.813,0.133,0
12622,New Delhi,Chennai,CC,GN,36,21,6,1,0.719,0.166,1
12951,Mumbai,Delhi,CC,TQ,31,22,3,0,0.887,0.03,0
12839,Howrah,Chennai,SL,GN,23,12,4,0,0.701,0.232,0
12840,Chennai,Howrah,2A,GN,46,1,6,1,0.868,0.171,0
12951,Mumbai,Delhi,3A,GN,49,8,4,0,0.625,0.101,0
12008,Bengaluru,Chennai,SL,GN,48,20,0,0,0.871,0.138,1
12621,Chennai,New Delhi,CC,GN,43,6,1,0,0.86,0.273,0
12622,New Delhi,Chennai,3A,TQ,28,11,5,1,0.765,0.173,1
12008,Bengaluru,Chennai,3A,TQ,26,20,0,0,0.764,0.074,0
12952,Delhi,Mumbai,3A,GN,54,26,2,0,0.752,0.24,0
12839,Howrah,Chennai,SL,GN,29,23,0,0,0.889,0.257,0
12008,Bengaluru,Chennai,2A,TQ,21,14,6,1,0.673,0.13,1
12008,Bengaluru,Chennai,2A,GN,39,25,5,1,0.647,0.235,0
12621,Chennai,New Delhi,SL,GN,57,11,3,0,0.712,0.212,0
12952,Delhi,Mumbai,3A,TQ,48,2,5,1,0.83,0.225,0
12622,New Delhi,Chennai,CC,TQ,52,14,1,0,0.675,0.213,0
12840,Chennai,Howrah,3A,GN,36,12,3,0,0.687,0.188,0
12621,Chennai,New Delhi,3A,TQ,17,9,4,0,0.84,0.198,0
12952,Delhi,Mumbai,CC,GN,26,3,3,0,0.627,0.179,0
12952,Delhi,Mumbai,CC,GN,3,2,0,0,0.764,0.042,0
12621,Chennai,New Delhi,3A,GN,5,14,2,0,0.947,0.224,1
12008,Bengaluru,Chennai,CC,GN,59,10,6,1,0.75,0.101,0
12008,Bengaluru,Chennai,SL,GN,5,8,3,0,0.786,0.294,1
12951,Mumbai,Delhi,2A,GN,51,26,0,0,0.645,0.295,1
12840,Chennai,Howrah,CC,GN,33,26,6,1,0.831,0.175,1
12008,Bengaluru,Chennai,3A,GN,46,25,4,0,0.937,0.257,0
12952,Delhi,Mumbai,CC,GN,52,13,4,0,0.698,0.129,1
12839,Howrah,Chennai,SL,GN,59,25,5,1,0.767,0.226,1
12622,New Delhi,Chennai,2A,GN,17,15,4,0,0.706,0.172,0
12621,Chennai,New Delhi,2A,TQ,34,4,5,1,0.881,0.193,0
12007,Chennai,Bengaluru,CC,GN,17,28,4,0,0.828,0.182,1
12621,Chennai,New Delhi,2A,GN,19,22,6,1,0.931,0.03,1
12839,Howrah,Chennai,CC,GN,20,29,0,0,0.663,0.29,1
12622,New Delhi,Chennai,2A,GN,37,11,6,1,0.795,0.126,1
12840,Chennai,Howrah,CC,GN,19,30,1,0,0.782,0.262,1
12007,Chennai,Bengaluru,SL,GN,46,16,1,0,0.772,0.168,0
12951,Mumbai,Delhi,2A,GN,56,14,6,1,0.793,0.187,0
12622,New Delhi,Chennai,SL,GN,55,14,6,1,0.809,0.161,0
12007,Chennai,Bengaluru,3A,GN,43,3,6,1,0.705,0.212,0
12839,Howrah,Chennai,SL,GN,3,8,4,0,0.772,0.325,1
12622,New Delhi,Chennai,CC,GN,58,18,3,0,0.847,0.204,0
12008,Bengaluru,Chennai,3A,GN,54,22,0,0,0.728,0.19,0
12952,Delhi,Mumbai,SL,GN,10,24,3,0,0.84,0.122,1
12839,Howrah,Chennai,2A,GN,10,7,5,1,0.84,0.157,0
12840,Chennai,Howrah,2A,GN,44,4,4,0,0.854,0.135,0
12622,New Delhi,Chennai,SL,GN,15,4,5,1,0.707,0.03,1
